Time ((min)),Degree of Cure [z = 49.990 mm: Degree of Cure],Degree of Cure [z = 49.521 mm: Degree of Cure 1],Degree of Cure [z = 48.125 mm: Degree of Cure 2],Degree of Cure [z = 46.250 mm: Degree of Cure 3],Degree of Cure [z = 44.375 mm: Degree of Cure 4],Degree of Cure [z = 42.500 mm: Degree of Cure 5],Degree of Cure [z = 40.625 mm: Degree of Cure 6],Degree of Cure [z = 38.750 mm: Degree of Cure 7],Degree of Cure [z = 36.875 mm: Degree of Cure 8],Degree of Cure [z = 35.000 mm: Degree of Cure 9],Degree of Cure [z = 33.125 mm: Degree of Cure 10],Degree of Cure [z = 31.250 mm: Degree of Cure 11],Degree of Cure [z = 29.375 mm: Degree of Cure 12],Degree of Cure [z = 27.500 mm: Degree of Cure 13],Degree of Cure [z = 25.625 mm: Degree of Cure 14],Degree of Cure [z = 23.750 mm: Degree of Cure 15],Degree of Cure [z = 21.875 mm: Degree of Cure 16],Degree of Cure [z = 20.479 mm: Degree of Cure 17],Degree of Cure [z = 20.010 mm: Degree of Cure 18]
107.544916,0.786117741,0.78884687,0.792258991,0.796644815,0.800412165,0.803360107,0.805314088,0.806126401,0.805661286,0.803784911,0.800355655,0.795216602,0.788190235,0.779076011,0.767651247,0.753675428,0.736897547,0.722581183,0.717375669
107.800339,0.78664726,0.789377057,0.792788314,0.797171324,0.80093752,0.803888201,0.805850691,0.806678929,0.806238749,0.804398015,0.801017023,0.795941096,0.788995354,0.779982353,0.768683005,0.754860879,0.738269359,0.724114326,0.718967878
108.010488,0.787077041,0.78980716,0.793217467,0.79759791,0.80136295,0.804315694,0.806284985,0.807126094,0.806706148,0.804894383,0.801552649,0.796528078,0.789647922,0.780717226,0.769519795,0.755822474,0.739382192,0.725358028,0.720259487
108.26646,0.787593699,0.790323954,0.793732834,0.798109867,0.801873266,0.804828305,0.80680565,0.807662168,0.807266536,0.80548964,0.802195193,0.797232496,0.790431348,0.781599766,0.770524996,0.756977784,0.740719282,0.726852341,0.721811348
108.502606,0.788063608,0.790793733,0.794201028,0.798574632,0.802336283,0.805293221,0.807277764,0.808148229,0.8077747,0.806029559,0.802778214,0.797871934,0.791142819,0.78240157,0.771438526,0.758027941,0.741934775,0.728210763,0.723222078
108.733029,0.788516096,0.791245869,0.794651383,0.799021394,0.802781133,0.80573973,0.807731091,0.808614921,0.808262662,0.806548134,0.803338373,0.798486543,0.791826947,0.783172851,0.772317542,0.759038616,0.743104666,0.729518226,0.724579878
108.968428,0.788972216,0.791701402,0.795104855,0.799470941,0.803228516,0.806188608,0.808186719,0.809083955,0.808753118,0.807069481,0.803901721,0.799104904,0.792515551,0.78394949,0.773202952,0.76005686,0.744283439,0.73083563,0.725947999
109.254075,0.789517547,0.79224572,0.795646358,0.80000735,0.80376202,0.806723663,0.808729681,0.809642847,0.809337593,0.807690927,0.804573487,0.799842612,0.79333746,0.7848769,0.774260645,0.761273543,0.74569211,0.732410001,0.727582975
109.467797,0.789919884,0.792647094,0.796045411,0.800402364,0.80415467,0.80711729,0.809129024,0.810053875,0.809767472,0.808148104,0.805067859,0.800385749,0.793942872,0.785560326,0.775040361,0.762170688,0.746730952,0.733571067,0.728788734
109.721193,0.790390536,0.793116372,0.796511691,0.800863598,0.804612883,0.807576451,0.809594735,0.810533169,0.810268787,0.808681374,0.805644716,0.801019782,0.794649933,0.786358858,0.775951745,0.763219612,0.747945724,0.734928814,0.730198749
109.933943,0.790780604,0.793505107,0.796897722,0.801245192,0.804991772,0.807955973,0.809979574,0.810929198,0.810683037,0.809122122,0.806121642,0.801544194,0.795235007,0.787019904,0.776706488,0.76408848,0.748952114,0.73605369,0.731366931
110.186765,0.79123799,0.793960689,0.797349858,0.801691811,0.805434967,0.808399716,0.810429414,0.811392068,0.811167235,0.809637401,0.806679411,0.802157764,0.795919882,0.787794075,0.777590746,0.765106752,0.750131761,0.737372292,0.732736307
110.400487,0.791619676,0.794340678,0.797726754,0.802063853,0.805803952,0.808769003,0.810803675,0.81177713,0.811570059,0.810066167,0.807143681,0.802668693,0.796490448,0.788439321,0.778328035,0.765956027,0.751115793,0.738472292,0.73387867
110.653884,0.792066226,0.794785004,0.798167192,0.8024983,0.806234573,0.809199784,0.811240133,0.812226129,0.812039791,0.810566252,0.807685359,0.80326507,0.797156763,0.78919322,0.779189848,0.766949064,0.752266633,0.739758849,0.735214791
110.909306,0.792510066,0.79522639,0.798604434,0.802929268,0.80666148,0.809626649,0.81167249,0.812670849,0.812505062,0.811061688,0.808222185,0.80385637,0.797817742,0.789941465,0.780045587,0.767935449,0.753410013,0.741037161,0.736542364
111.144705,0.792913485,0.795627356,0.799001379,0.803320215,0.807048499,0.810013443,0.812064135,0.813073633,0.812926473,0.811510507,0.808708666,0.804392459,0.798417317,0.790620557,0.780822609,0.768831432,0.754448853,0.742198703,0.73774869
111.375427,0.793303821,0.796015117,0.799385023,0.803697792,0.807422061,0.810386619,0.812441877,0.813462063,0.813332873,0.811943412,0.809178041,0.804909914,0.798996328,0.791276681,0.781573688,0.769697811,0.755453604,0.743322232,0.738915556
111.611574,0.793698155,0.796406643,0.799772152,0.804078521,0.807798513,0.810762504,0.81282224,0.813853127,0.81374203,0.812379328,0.809650828,0.805431351,0.799580083,0.791938521,0.782331671,0.770572485,0.756468237,0.744456931,0.740094049
111.841996,0.794078026,0.796783614,0.800144666,0.804444611,0.808160273,0.811123553,0.813187472,0.814228572,0.814134846,0.812797898,0.810104936,0.805932392,0.800141276,0.792575103,0.783061068,0.771414499,0.757445241,0.745549668,0.741228987
112.110221,0.794514154,0.79721617,0.800571827,0.804864075,0.808574504,0.811536755,0.813605314,0.814658018,0.814584155,0.81327674,0.810624596,0.806506013,0.800784103,0.793304691,0.783897473,0.772380461,0.758566406,0.746803811,0.742531601
112.363042,0.794919346,0.797617805,0.800968179,0.805252961,0.808958271,0.811919358,0.813992064,0.815055425,0.814999933,0.813719916,0.811105705,0.807037325,0.801379845,0.793981241,0.784673513,0.773277134,0.759607506,0.747968571,0.74374142
112.576764,0.795257591,0.79795291,0.801298678,0.805577002,0.809277853,0.812237819,0.814313866,0.815386032,0.815345811,0.814088631,0.811506086,0.807479655,0.801876051,0.794545042,0.785320542,0.774025056,0.760476158,0.748940534,0.744751017
112.830161,0.795653457,0.798344891,0.801685028,0.805955514,0.809650915,0.812609381,0.814689188,0.815771542,0.81574911,0.814518611,0.811973122,0.807995836,0.802455393,0.795203666,0.786076798,0.774899639,0.761492266,0.750077678,0.745932235
113.042911,0.795981702,0.798669748,0.802005028,0.806268796,0.809959498,0.812916572,0.814999379,0.816090086,0.816082335,0.814873917,0.812359144,0.808422637,0.802934643,0.795748782,0.786703037,0.775624183,0.762334336,0.751020204,0.746911328
113.295733,0.796366791,0.79905066,0.802380008,0.806635622,0.810320586,0.813275842,0.815362017,0.816462405,0.816471788,0.815289218,0.812810465,0.808921832,0.803495462,0.796387029,0.787436671,0.776473394,0.763321662,0.752125517,0.748059579
113.551704,0.796751424,0.799430909,0.802754089,0.807001278,0.810680278,0.813633527,0.815722907,0.816832838,0.816859237,0.815702418,0.813259614,0.809418822,0.804054086,0.797023142,0.78816827,0.777320683,0.764307145,0.753228989,0.749205973
113.762851,0.797064667,0.799740415,0.803058384,0.807298489,0.810972449,0.81392391,0.816015775,0.817133374,0.817173551,0.816037649,0.813624098,0.80982228,0.804507802,0.797540081,0.788763144,0.778009978,0.765109189,0.754127246,0.75013922
114.018274,0.79743896,0.800110057,0.803421584,0.807652977,0.811320706,0.814269858,0.81636455,0.817491193,0.817547738,0.81643676,0.814058125,0.810302884,0.805048518,0.798156463,0.78947283,0.778832711,0.766066871,0.755200031,0.751253851
114.253673,0.797779368,0.800446047,0.803751501,0.807974722,0.811636576,0.814583455,0.816680572,0.81781532,0.817886652,0.81679827,0.814451349,0.810738468,0.805538826,0.798715706,0.790117113,0.779580035,0.766937166,0.756175159,0.75226708
114.484395,0.798108921,0.800771158,0.804070543,0.808285629,0.81194161,0.814886133,0.816985465,0.818127948,0.818213506,0.817146927,0.814830667,0.811158787,0.806012163,0.799255877,0.790739768,0.780302647,0.767779042,0.757118662,0.753247508
114.720541,0.798442046,0.801099619,0.804392673,0.808599306,0.812249158,0.815191137,0.817292572,0.818442758,0.818542597,0.817497983,0.815212664,0.811582215,0.80648922,0.799800586,0.791368013,0.78103214,0.768629317,0.758071817,0.75423803
115.006438,0.798839827,0.801491606,0.804776841,0.80897308,0.812615358,0.815554086,0.817657849,0.818817076,0.818933834,0.817915339,0.815666891,0.812085887,0.807056963,0.800449224,0.7921166,0.781901899,0.769643603,0.759209152,0.755420046
115.219188,0.799132027,0.801779396,0.80505871,0.809247105,0.812883647,0.815819839,0.817925186,0.819090943,0.819220036,0.818220647,0.815999227,0.812454516,0.807472669,0.800924424,0.792665347,0.782539836,0.770387911,0.760043991,0.756287748
115.47201,0.799474985,0.802116999,0.805389161,0.809568114,0.813197722,0.816130766,0.818237825,0.81941112,0.819554577,0.81857752,0.816387752,0.8128856,0.807959022,0.801480677,0.79330807,0.783287452,0.771260622,0.761023131,0.757305513
115.685732,0.799761455,0.802398857,0.805664884,0.809835763,0.813459423,0.816389703,0.818498074,0.819677561,0.819832925,0.818874443,0.81671105,0.81324441,0.808363994,0.801944084,0.793843809,0.783910965,0.771988812,0.761840356,0.758155041
115.939128,0.800096945,0.802728773,0.805987419,0.81014861,0.813765107,0.816691983,0.818801747,0.819988356,0.820157549,0.819220719,0.817088134,0.813663032,0.808836671,0.802485249,0.794469809,0.784639954,0.772840633,0.762796622,0.759149194
116.194551,0.800430762,0.803056867,0.806307967,0.810459282,0.814068452,0.81699177,0.819102767,0.820296328,0.820479158,0.819563763,0.81746174,0.814077904,0.809305309,0.803022074,0.795091161,0.785363972,0.773687107,0.763747198,0.760137524
116.4047,0.800702087,0.803323402,0.80656821,0.810711313,0.814314371,0.817234661,0.819346542,0.820545647,0.820739463,0.819841402,0.817764145,0.814413798,0.809684883,0.803457097,0.795594976,0.78595138,0.774374239,0.764519091,0.760940149
116.660672,0.801028717,0.803644111,0.806881166,0.811014174,0.814609697,0.817526188,0.819638998,0.820844652,0.821051579,0.82017428,0.818126745,0.81481664,0.810140274,0.803979258,0.796200034,0.786657226,0.775200344,0.765447394,0.761905501
116.896819,0.801326255,0.803936098,0.807165912,0.811289515,0.814877995,0.817790872,0.819904389,0.821115884,0.821334639,0.820476144,0.818455588,0.815182067,0.810553528,0.804453346,0.796749718,0.787298876,0.775951754,0.76629207,0.762783981
117.127241,0.801613189,0.804217542,0.807440215,0.811554563,0.815136094,0.818045348,0.820159426,0.821376441,0.821606495,0.820766034,0.818771404,0.815533089,0.810950627,0.804909111,0.797278443,0.787916417,0.776675325,0.767105731,0.763630291
117.36264,0.80190287,0.804501539,0.80771684,0.811821654,0.815396007,0.818301463,0.820415981,0.821638452,0.821879803,0.821057443,0.819088891,0.815886037,0.811350041,0.805367746,0.797810792,0.788538557,0.777404697,0.767926211,0.764483783
117.648287,0.802249814,0.804841488,0.808047747,0.812140893,0.815706436,0.818607156,0.820722032,0.821950881,0.822205613,0.821404789,0.819467334,0.816306834,0.811826406,0.805915014,0.798446404,0.789281864,0.778276671,0.768907504,0.765504684
117.862009,0.802506217,0.805092593,0.808292023,0.812376374,0.815935258,0.818832349,0.820947374,0.822180827,0.822445341,0.82166033,0.819745758,0.816616471,0.812177045,0.806318025,0.798914732,0.789829878,0.77891993,0.769631693,0.76625819
118.115406,0.802806651,0.805386672,0.808577932,0.81265178,0.816202694,0.819095386,0.82121045,0.822449171,0.822725026,0.821958423,0.820070549,0.816977731,0.812586268,0.806788577,0.799461846,0.790470468,0.779672303,0.770479055,0.767139962
118.328156,0.80305605,0.805630683,0.80881503,0.812880007,0.816424174,0.819313098,0.82142809,0.822671085,0.822956257,0.822204837,0.82033903,0.817276398,0.812924678,0.807177856,0.799914689,0.791000977,0.780295736,0.771181461,0.767870974
118.580977,0.803348989,0.805917151,0.809093219,0.813147586,0.816683666,0.819568022,0.821682798,0.82293069,0.823226683,0.822492976,0.820652969,0.817625679,0.813320549,0.807633424,0.800444923,0.791622519,0.781026587,0.772005226,0.768728395
118.836949,0.803641957,0.806203503,0.809371124,0.813414687,0.816942512,0.819822152,0.821936578,0.823189237,0.823495923,0.822779801,0.820965465,0.817973396,0.813714751,0.808087256,0.800973415,0.792242396,0.781755933,0.772827644,0.769584526
119.048096,0.803880841,0.806436879,0.809597483,0.813632084,0.817153047,0.820028725,0.822142759,0.823399203,0.823714507,0.823012621,0.821219113,0.818255662,0.814034832,0.808455899,0.801402923,0.792746469,0.782349385,0.773497106,0.770281521
119.303518,0.804166624,0.806715946,0.80986801,0.81389172,0.817404328,0.820275138,0.822388583,0.823649438,0.823974935,0.82328996,0.821521246,0.81859191,0.814416209,0.808895289,0.801915093,0.793347879,0.783057837,0.774296616,0.771114017
119.538918,0.804426873,0.806969953,0.810114096,0.814127717,0.81763257,0.820498817,0.822611605,0.823876362,0.824211025,0.823541328,0.821795069,0.818896676,0.814761959,0.809293781,0.802379825,0.793893912,0.783701462,0.77502329,0.771870777
119.769639,0.804679135,0.807216052,0.810352388,0.81435608,0.817853287,0.820714995,0.822827039,0.824095473,0.824438914,0.823783917,0.822059309,0.819190792,0.815095691,0.809678548,0.802828753,0.794421662,0.784323897,0.775726331,0.772603021
120.005786,0.80493445,0.807465014,0.810593317,0.814586806,0.81807614,0.820933135,0.823044315,0.824316363,0.824668578,0.824028344,0.822325528,0.819487126,0.815432002,0.810066416,0.803281503,0.794954196,0.78495235,0.776436471,0.773342761
120.291683,0.80523975,0.807762566,0.81088109,0.814862175,0.81834192,0.821193123,0.823303125,0.824579351,0.824941911,0.824319175,0.822642254,0.819839694,0.81583221,0.810528133,0.803820715,0.795588806,0.785701755,0.777283689,0.774225427
120.504433,0.805464315,0.807981329,0.811092544,0.815064367,0.81853694,0.821383776,0.823492811,0.824772011,0.825142079,0.824532106,0.822874116,0.820097799,0.816125236,0.810866297,0.804215809,0.796054054,0.786251494,0.777905458,0.774873304
120.757255,0.805728231,0.808238308,0.811340797,0.815301577,0.818765584,0.821607166,0.82371495,0.824997532,0.825376307,0.824781208,0.823145335,0.820399719,0.816468058,0.81126204,0.804678369,0.796599037,0.786895833,0.778634544,0.775633114
120.970976,0.805948957,0.80845314,0.811548225,0.815499647,0.818956383,0.821793474,0.82390012,0.825185441,0.825571404,0.824988646,0.82337116,0.820651104,0.816753532,0.811591664,0.805063792,0.797053358,0.787433281,0.779242933,0.776267227
121.224373,0.806207791,0.808704949,0.811791223,0.815731516,0.819179594,0.822011301,0.824116502,0.825404923,0.825799199,0.825230788,0.82363473,0.820944503,0.817086757,0.811976525,0.80551398,0.797584293,0.788061727,0.77995465,0.777009145
121.479796,0.806465694,0.808955737,0.812033098,0.815962149,0.819401466,0.822227685,0.824331332,0.825622728,0.826025168,0.825470921,0.82389607,0.821235409,0.817417184,0.812358247,0.805960666,0.798111364,0.788685974,0.780661933,0.777746553
121.689945,0.806675593,0.809159754,0.812229759,0.816149539,0.81958162,0.82240328,0.824505571,0.825799298,0.826208288,0.825665468,0.824107765,0.821471045,0.817684858,0.812667545,0.806322734,0.798538799,0.789192504,0.781236095,0.778345258
121.945917,0.806928602,0.809405571,0.812466593,0.816375062,0.819798303,0.82261436,0.824714917,0.826011352,0.82642813,0.825898965,0.824361801,0.821753794,0.81800607,0.813038776,0.806757442,0.799052212,0.789801244,0.7819264,0.779065172
122.182063,0.807159399,0.809629706,0.812682417,0.816580432,0.819995491,0.822806329,0.824905202,0.826204006,0.826627779,0.826110952,0.824592392,0.822010432,0.818297639,0.813375818,0.807152251,0.799518727,0.7903547,0.782554303,0.779720108
122.412486,0.807382262,0.809846047,0.812890631,0.816778431,0.820185485,0.822991191,0.825088347,0.826389347,0.826819779,0.826314759,0.824814044,0.822257104,0.818577897,0.813699838,0.807531921,0.799967543,0.790887438,0.783158954,0.78035088
122.647885,0.807607557,0.810064657,0.81310092,0.816978272,0.820377128,0.823177548,0.825272878,0.826576004,0.827013068,0.826519874,0.825037076,0.82250529,0.818859885,0.814025914,0.807914112,0.800419531,0.791424224,0.78376846,0.780986809
122.933532,0.807877787,0.810326748,0.813352894,0.817217553,0.820606435,0.823400389,0.825493406,0.82679896,0.827243846,0.826764692,0.825303218,0.822801416,0.81919635,0.814415045,0.80837035,0.800959333,0.792065667,0.78449714,0.781747202
123.147254,0.808077776,0.810520632,0.813539197,0.817394352,0.820775756,0.823564838,0.825656059,0.826963324,0.827413908,0.826945041,0.825499233,0.823019488,0.81944413,0.814701646,0.808706467,0.801357173,0.792538664,0.785034698,0.782308239
123.40065,0.808312426,0.810748023,0.813757585,0.817601463,0.820973985,0.82375725,0.825846269,0.827155444,0.827612609,0.827155695,0.825728135,0.82327412,0.819733448,0.815036336,0.809099081,0.801822067,0.793091664,0.785663445,0.782964544
123.6134,0.808507471,0.810936962,0.813938958,0.817773366,0.82113842,0.823916772,0.826003886,0.827314573,0.827777125,0.827330055,0.825917555,0.823484805,0.819972828,0.815313281,0.809424027,0.802206967,0.793549719,0.786184445,0.783508455
123.866222,0.808736877,0.811159097,0.814152091,0.817975239,0.821331405,0.824103884,0.826188665,0.827501036,0.827969823,0.827534217,0.826139301,0.823731411,0.820253014,0.815637467,0.809804487,0.802657788,0.794086484,0.786795223,0.784146182
124.122194,0.808966635,0.81138148,0.814365354,0.818177103,0.821524259,0.824290758,0.826373109,0.827687069,0.828161994,0.82773775,0.826360306,0.823977154,0.820532205,0.815960525,0.810183702,0.803107288,0.794621932,0.787404756,0.784782705
124.333341,0.809154232,0.811562983,0.814539329,0.818341674,0.82168139,0.82444293,0.826523221,0.827838403,0.828318258,0.827903196,0.826539911,0.824176832,0.820759051,0.816223032,0.8104919,0.80347273,0.795057449,0.787900729,0.785300713
124.588763,0.809378955,0.811780327,0.814747562,0.818538535,0.821869246,0.824624759,0.826702502,0.82801906,0.828504727,0.828100559,0.826754109,0.824414931,0.821029526,0.816536037,0.810859444,0.803908664,0.795577189,0.788492833,0.785919203
124.824162,0.809583891,0.811978452,0.814937288,0.818717784,0.822040188,0.824790121,0.826865456,0.828183185,0.828674059,0.82827972,0.8269485,0.824630973,0.821274926,0.816820035,0.811192983,0.804304388,0.796049199,0.789030777,0.786481202
125.054884,0.8097828,0.81217068,0.815121283,0.818891516,0.822205777,0.824950217,0.827023141,0.828341931,0.828837774,0.82845288,0.82713633,0.824839686,0.82151198,0.81709438,0.811515229,0.804686814,0.796505527,0.789551034,0.787024793
125.291031,0.809984387,0.812365424,0.815307601,0.819067335,0.822373257,0.825112053,0.82718246,0.828502245,0.82900304,0.828627619,0.827325822,0.825050206,0.821751064,0.817371077,0.811840278,0.805072668,0.796966126,0.79007635,0.787573743
125.521453,0.810179195,0.812553551,0.815487508,0.819237008,0.822534793,0.825268062,0.827335965,0.828656639,0.829162138,0.828795778,0.827508129,0.825252704,0.821981013,0.817637199,0.812152938,0.805443901,0.797409433,0.790582117,0.788102332
125.789678,0.810403622,0.812770198,0.81569459,0.819432187,0.8227205,0.825447312,0.827512243,0.82883385,0.829344667,0.828988632,0.827717144,0.825484819,0.822244561,0.8179422,0.812511313,0.805869517,0.797917875,0.791162408,0.788708889
126.042499,0.810612886,0.812972126,0.815887507,0.819613897,0.822893283,0.825613988,0.827676062,0.828998451,0.82951413,0.829167608,0.827911057,0.825700111,0.822488973,0.818225048,0.81284369,0.806264349,0.798389727,0.791701138,0.789272083
126.256221,0.810788133,0.813141172,0.816048941,0.819765869,0.823037713,0.825753241,0.827812862,0.829135842,0.829655522,0.829316886,0.828072746,0.825879587,0.822692698,0.818460797,0.813120737,0.806593513,0.798783222,0.792150543,0.78974195
126.509618,0.810993913,0.8133396,0.81623835,0.819944073,0.823206977,0.825916351,0.827973016,0.829296613,0.829820904,0.829491428,0.828261744,0.82608933,0.822930743,0.818736249,0.813444461,0.806978208,0.79924325,0.792676104,0.790291507
126.722368,0.811165091,0.813504606,0.816395792,0.820092122,0.823347526,0.826051721,0.82810587,0.829429918,0.829957978,0.829636043,0.82841829,0.826263018,0.823127838,0.8189643,0.813712485,0.807296758,0.799624288,0.793111546,0.790746881
126.97519,0.811366581,0.813698765,0.81658097,0.820266152,0.823512649,0.826210675,0.828261792,0.829586296,0.830118709,0.829805554,0.828601729,0.826466496,0.823358701,0.819231404,0.814026419,0.807669932,0.800070794,0.793621957,0.791280718
127.231161,0.811568547,0.813893313,0.816766437,0.820440354,0.823677842,0.82636961,0.828417613,0.829742498,0.830279187,0.829974732,0.828784748,0.826669453,0.82358893,0.819497748,0.81433946,0.808042095,0.800516213,0.794131273,0.79181347
127.442308,0.81173358,0.814052231,0.816917872,0.820582512,0.823812575,0.826499171,0.828544572,0.829869708,0.830409824,0.830112399,0.828933631,0.826834516,0.823776138,0.819714303,0.814593986,0.808344728,0.800878511,0.79454566,0.792246973
127.697731,0.811931421,0.81424268,0.817099284,0.820752723,0.823973815,0.826654145,0.828696363,0.830021731,0.83056588,0.830276794,0.829111363,0.827031512,0.823999524,0.819972676,0.814897656,0.808705827,0.801310895,0.79504033,0.792764512
127.93313,0.812111986,0.814416439,0.817264726,0.820907862,0.824120696,0.826795243,0.828834492,0.830160004,0.830707758,0.830426196,0.829272831,0.827210432,0.82420237,0.820207265,0.815173366,0.80903371,0.801703598,0.795489723,0.793234731
128.163852,0.812287372,0.814585161,0.81742531,0.821058368,0.824263119,0.826931992,0.828968299,0.830293893,0.830845081,0.830570746,0.829429006,0.827383442,0.824398476,0.82043403,0.815439869,0.809350666,0.802083288,0.795924322,0.793689514
128.432498,0.812489615,0.814779654,0.817610344,0.821231694,0.824427047,0.827089305,0.829122151,0.830447763,0.831002827,0.830736729,0.829608276,0.827581977,0.824623465,0.820694156,0.815745564,0.809714255,0.802518929,0.796423083,0.794211488
128.685895,0.812678456,0.814961194,0.81778298,0.821393313,0.824579817,0.827235829,0.829265374,0.830590931,0.831149534,0.830891031,0.829774867,0.827766415,0.824832428,0.820935714,0.81602942,0.810051887,0.802923545,0.796886436,0.794696455
128.898645,0.812835622,0.81511224,0.817926565,0.821527669,0.824706756,0.827357522,0.829384272,0.830709732,0.831271222,0.831018972,0.829912953,0.827919252,0.825005549,0.821135807,0.81626453,0.810331542,0.803258731,0.79727035,0.79509831
129.151467,0.813020716,0.815290072,0.818095546,0.821685709,0.824855996,0.827500523,0.829523921,0.830849204,0.831414024,0.831169053,0.830074881,0.828098426,0.825208457,0.821370291,0.816540028,0.810659247,0.803651564,0.79772038,0.79556941
129.365189,0.813175833,0.815439059,0.818237068,0.821818005,0.824980867,0.827620119,0.829640662,0.830965747,0.8315333,0.831294365,0.830210039,0.828247936,0.825377732,0.821565873,0.816769797,0.810932555,0.803979225,0.798095811,0.795962446
129.618585,0.813358113,0.815614083,0.818403259,0.821973283,0.825127358,0.827760353,0.829777484,0.831102275,0.831672972,0.831441047,0.830368193,0.828422833,0.825575701,0.821794569,0.817038441,0.811252102,0.804362368,0.798534889,0.796422149
129.874008,0.813540138,0.815788808,0.818569103,0.822128159,0.825273396,0.827900085,0.829913749,0.831238184,0.83181195,0.831586941,0.83052544,0.828596672,0.82577242,0.822021773,0.817305298,0.811569513,0.804742981,0.798971135,0.79687892
130.084157,0.813688589,0.815931264,0.818704268,0.822254323,0.825392304,0.828013803,0.830024595,0.831348691,0.831924906,0.831705472,0.83065315,0.828737814,0.8259321,0.822206162,0.817521841,0.811827071,0.805051852,0.799325206,0.797249673
130.340129,0.813867888,0.816103275,0.81886742,0.822406542,0.825535704,0.828150883,0.830158155,0.831481787,0.832060896,0.831848123,0.830806796,0.82890757,0.826124101,0.822427829,0.817782126,0.812136638,0.805423112,0.799750845,0.797695393
130.576276,0.8140318,0.816260478,0.81901647,0.822545535,0.825666579,0.828275931,0.830279932,0.831603086,0.832184779,0.83197802,0.830946655,0.829062042,0.826298767,0.822629439,0.818018823,0.812418135,0.805760727,0.800137961,0.798100798
130.806698,0.814190394,0.81641254,0.819160598,0.822679878,0.825793019,0.828396686,0.830397479,0.831720121,0.832304259,0.832103254,0.831081446,0.829210872,0.82646701,0.822823591,0.81824673,0.812689157,0.806085788,0.80051072,0.798491187
131.042097,0.814351044,0.816566531,0.819306505,0.822815816,0.825920902,0.828518766,0.830516262,0.831838336,0.832424895,0.832229651,0.831217442,0.829360986,0.826636657,0.823019321,0.818476451,0.812962314,0.806413418,0.800886461,0.798884719
131.327744,0.814544167,0.816751593,0.819481786,0.822979041,0.82607438,0.828665206,0.830658678,0.831980005,0.832569399,0.832380993,0.831380215,0.829540592,0.826839573,0.823253374,0.818751098,0.813288856,0.806805081,0.801335679,0.799355231
131.541466,0.814687394,0.816888804,0.8196117,0.823099964,0.826188031,0.828773595,0.830764042,0.83208477,0.832676216,0.83249282,0.831500443,0.829673209,0.826989356,0.823426098,0.818953739,0.813529757,0.807094018,0.801667099,0.799702375
131.794863,0.814855782,0.817050078,0.819764346,0.823241982,0.826321447,0.828900779,0.830887621,0.832207594,0.832801394,0.832623819,0.831641233,0.829828458,0.827164651,0.823628191,0.819190792,0.813811536,0.807431981,0.802054778,0.800108464
132.007613,0.814996022,0.817184359,0.819891404,0.823360146,0.826432408,0.829006512,0.830990315,0.83230962,0.832905335,0.832732553,0.831758055,0.829957236,0.827310016,0.823795737,0.819387282,0.814045067,0.807712063,0.802376074,0.800445026
132.260434,0.815161297,0.81734257,0.820041057,0.823499262,0.826562988,0.829130885,0.831111061,0.832429529,0.833027446,0.832860246,0.831895197,0.830108365,0.827480559,0.823992255,0.819617702,0.814318888,0.808040454,0.802752804,0.800839671
132.516406,0.815327173,0.817501316,0.820191167,0.82363874,0.82669385,0.829255472,0.831231962,0.832549539,0.833149609,0.832987942,0.832032289,0.830259386,0.827650927,0.824188515,0.819847767,0.814592241,0.808368258,0.803128869,0.801233628
132.727553,0.81546288,0.817631157,0.820313904,0.823752738,0.826800759,0.829357211,0.831330648,0.832647458,0.833249243,0.833092049,0.832144018,0.830382426,0.827789688,0.824348322,0.820035058,0.814814738,0.80863506,0.803434958,0.801554287
132.982975,0.815625753,0.817786953,0.820461135,0.82388943,0.826928901,0.829479109,0.831448841,0.832764686,0.83336848,0.833216594,0.832277633,0.830529521,0.827955527,0.824539264,0.820258788,0.815080477,0.808953683,0.803800498,0.801937233
133.218375,0.815774589,0.817929285,0.820595599,0.824014217,0.827045833,0.829590293,0.831556599,0.832871518,0.833477098,0.833330002,0.832399256,0.830663365,0.82810638,0.8247129,0.820462191,0.815322029,0.809243278,0.804132735,0.802285295
133.449096,0.815919323,0.818067664,0.82072629,0.824135454,0.827159393,0.829698229,0.831661168,0.832975149,0.83358242,0.833439928,0.832517102,0.830793013,0.828252457,0.824880993,0.820659054,0.815555769,0.809523477,0.804454187,0.802622063
133.685243,0.816066287,0.818208142,0.820858925,0.824258447,0.827274553,0.829807641,0.831767124,0.833080111,0.833689054,0.833551181,0.832636331,0.830924136,0.828400152,0.8250509,0.820857992,0.815791928,0.809806542,0.804778919,0.802962269
133.97114,0.816242659,0.818376687,0.82101801,0.824405904,0.827412557,0.8299387,0.831893987,0.83320573,0.833816619,0.833684218,0.832778847,0.831080812,0.828576568,0.825253782,0.821095472,0.816073777,0.810144324,0.805166407,0.803368222
134.18389,0.816372831,0.818501055,0.821135363,0.824514636,0.827514279,0.830035263,0.831987421,0.833298209,0.833910494,0.833782082,0.832883645,0.831195982,0.828706204,0.825402821,0.821269879,0.816280721,0.810392296,0.805450854,0.803666224
134.436712,0.816526311,0.818647657,0.821273657,0.824642722,0.827634061,0.830148925,0.832097355,0.833406978,0.834020861,0.833897095,0.833006764,0.83133124,0.828858404,0.825577748,0.821474528,0.816523497,0.810683162,0.805784488,0.804015756
