Time ((min)),Degree of Cure [z = 49.990 mm: Degree of Cure],Degree of Cure [z = 49.521 mm: Degree of Cure 1],Degree of Cure [z = 48.125 mm: Degree of Cure 2],Degree of Cure [z = 46.250 mm: Degree of Cure 3],Degree of Cure [z = 44.375 mm: Degree of Cure 4],Degree of Cure [z = 42.500 mm: Degree of Cure 5],Degree of Cure [z = 40.625 mm: Degree of Cure 6],Degree of Cure [z = 38.750 mm: Degree of Cure 7],Degree of Cure [z = 36.875 mm: Degree of Cure 8],Degree of Cure [z = 35.000 mm: Degree of Cure 9],Degree of Cure [z = 33.125 mm: Degree of Cure 10],Degree of Cure [z = 31.250 mm: Degree of Cure 11],Degree of Cure [z = 29.375 mm: Degree of Cure 12],Degree of Cure [z = 27.500 mm: Degree of Cure 13],Degree of Cure [z = 25.625 mm: Degree of Cure 14],Degree of Cure [z = 23.750 mm: Degree of Cure 15],Degree of Cure [z = 21.875 mm: Degree of Cure 16],Degree of Cure [z = 20.479 mm: Degree of Cure 17],Degree of Cure [z = 20.010 mm: Degree of Cure 18]
113.042911,0.787274544,0.788931925,0.793739031,0.799880862,0.805446331,0.810333335,0.814433216,0.817612727,0.819727582,0.820656645,0.820335982,0.818776692,0.81605972,0.812308594,0.807650496,0.802186589,0.795992526,0.791019572,0.78927612
113.295733,0.787632665,0.789275315,0.794040818,0.800132651,0.805656561,0.810510451,0.81458517,0.817746865,0.819850698,0.820775134,0.820456074,0.81890474,0.816202486,0.812473486,0.807845742,0.802421322,0.796276612,0.791346328,0.789618368
113.551704,0.787991526,0.789619455,0.794343387,0.800385252,0.805867607,0.810688365,0.814737892,0.817881737,0.819974522,0.820894318,0.820576865,0.819033507,0.816346002,0.812639162,0.808041794,0.802656864,0.79656148,0.791673829,0.789961347
113.762851,0.788284697,0.789900631,0.79459069,0.800591835,0.806040313,0.810834043,0.814863004,0.817992269,0.820076026,0.820992029,0.820675889,0.81913905,0.816463596,0.812774848,0.808202267,0.802849536,0.79679435,0.791941432,0.79024156
114.018274,0.788636039,0.790237635,0.794887207,0.800839672,0.806247633,0.811009018,0.815013352,0.818125146,0.820198079,0.821109535,0.820794969,0.819265946,0.816604933,0.812937858,0.808394947,0.803080733,0.797073604,0.792262198,0.790577396
114.253673,0.788956608,0.790545159,0.795157894,0.80106606,0.806437132,0.811169049,0.815150931,0.818246788,0.820309842,0.821217146,0.820904017,0.819382128,0.816734293,0.813086981,0.808571107,0.803291967,0.797328573,0.792554932,0.790883838
114.484395,0.78926788,0.790843798,0.795420861,0.801286121,0.806621447,0.811324791,0.815284888,0.818365272,0.820418731,0.821322,0.821010269,0.819495309,0.81686027,0.813232138,0.808742487,0.80349734,0.797576308,0.792839235,0.791181415
114.720541,0.789583481,0.791146624,0.795687618,0.801509485,0.806808642,0.811483059,0.815421085,0.818485783,0.820529511,0.821428687,0.821118371,0.819610441,0.816988377,0.813379682,0.808916585,0.803705839,0.797827652,0.793127552,0.79148315
115.006438,0.789961598,0.791509485,0.796007397,0.801777423,0.807033347,0.81167316,0.815584766,0.818630675,0.820662738,0.821557008,0.82124839,0.819748886,0.817142367,0.813556947,0.809125623,0.803956005,0.798129008,0.793473063,0.791844687
115.219188,0.79024022,0.791776898,0.796243158,0.801975088,0.807199225,0.811813578,0.815705732,0.818737797,0.820761263,0.821651914,0.821344549,0.819851256,0.817256193,0.813687913,0.809279972,0.804140601,0.798351223,0.793727717,0.792111112
115.47201,0.790568235,0.792091753,0.796520856,0.802208052,0.807394845,0.811979268,0.815848538,0.818864308,0.82087765,0.821764039,0.821458148,0.819972171,0.817390595,0.813842483,0.809462039,0.804358207,0.798613008,0.794027581,0.792424792
115.685732,0.790843009,0.792355536,0.7967536,0.802403417,0.807558992,0.812118378,0.815968494,0.818970616,0.820975473,0.82185829,0.821553635,0.820073789,0.817503511,0.813972287,0.809614848,0.804540732,0.798832448,0.794278829,0.792687579
115.939128,0.791165772,0.792665425,0.797027133,0.80263316,0.807752141,0.812282161,0.816109793,0.819095886,0.821090774,0.821969392,0.82166619,0.820193549,0.817636542,0.814125144,0.809794697,0.804755421,0.79909039,0.794574023,0.792996286
116.194551,0.791487925,0.792974769,0.797300303,0.802862745,0.807945283,0.812446037,0.816251247,0.819221343,0.821206279,0.822080702,0.821778951,0.820313504,0.817769746,0.814278125,0.809974585,0.80497001,0.799348033,0.794868731,0.793304438
116.4047,0.791750548,0.793226981,0.797523111,0.803050115,0.808103007,0.812579938,0.816366882,0.819323941,0.821300759,0.822171763,0.821871194,0.820411615,0.817878657,0.81440315,0.810121518,0.80514518,0.799558211,0.795109035,0.793555668
116.660672,0.79206759,0.793531491,0.797792227,0.803276561,0.808293738,0.812741949,0.816506861,0.819448181,0.821415199,0.82228207,0.821982931,0.820530437,0.818010518,0.814554456,0.810299241,0.805356925,0.799812113,0.795399201,0.793858982
116.896819,0.792357283,0.79380977,0.798038265,0.803483719,0.808468335,0.812890344,0.816635138,0.819562081,0.82152014,0.822383233,0.822085401,0.820639385,0.81813138,0.814693075,0.810461968,0.805550678,0.800044282,0.7956644,0.794136156
117.127241,0.79263744,0.794078921,0.798276328,0.803684282,0.808637473,0.813034178,0.816759534,0.819672575,0.821621967,0.822481404,0.822184836,0.820745087,0.818248605,0.814827464,0.810619644,0.805738302,0.800268963,0.79592093,0.794404231
117.36264,0.792921088,0.794351461,0.798517487,0.803887572,0.808809014,0.813180138,0.816885826,0.819784794,0.82172541,0.822581144,0.822285855,0.820852454,0.818367639,0.814963867,0.810779597,0.805928518,0.800496603,0.796180718,0.794675671
117.648287,0.793261876,0.794678949,0.798807396,0.804132121,0.809015508,0.813355946,0.817038026,0.819920089,0.821850155,0.822701437,0.822407688,0.820981917,0.81851112,0.815128204,0.810972189,0.806157392,0.800770311,0.796492922,0.795001823
117.862009,0.793514469,0.794921716,0.799022399,0.804313598,0.809168842,0.81348657,0.817151165,0.8200207,0.821942946,0.822790926,0.822498318,0.821078205,0.818617798,0.815250332,0.811115234,0.806327276,0.800973335,0.796724387,0.795243592
118.115406,0.793811283,0.795207021,0.799275179,0.804527088,0.809349333,0.813640414,0.81728448,0.820139297,0.822052349,0.822896447,0.822605181,0.821191718,0.818743521,0.815394201,0.811283652,0.80652717,0.801212071,0.796996441,0.795527715
118.328156,0.794058338,0.795444525,0.799485693,0.804704986,0.809499821,0.813768754,0.817395745,0.820238313,0.822143712,0.822984576,0.822694428,0.821286503,0.818848469,0.815514244,0.811424105,0.806693774,0.801410922,0.797222941,0.795764229
118.580977,0.794349339,0.795724313,0.799733786,0.804914767,0.809677384,0.813920268,0.817527162,0.820355304,0.822251685,0.823088739,0.822799908,0.821398509,0.818972446,0.815655993,0.811589866,0.806890277,0.80164531,0.797489796,0.79604284
118.836949,0.794641212,0.796004978,0.799982766,0.805125431,0.809855809,0.814072606,0.81765936,0.820473037,0.822360371,0.8231936,0.822906091,0.82151124,0.819097184,0.815798546,0.811756471,0.807087653,0.801880579,0.797757522,0.796322315
119.048096,0.794879864,0.796234495,0.800186457,0.805297879,0.810001953,0.814197451,0.81776775,0.820569602,0.822449535,0.823279636,0.822993208,0.821603713,0.819199475,0.815915395,0.811892964,0.807249258,0.802073085,0.797976483,0.796550852
119.303518,0.795166113,0.796509822,0.800430902,0.80550495,0.81017754,0.814347528,0.817898105,0.820685776,0.822556832,0.823383178,0.823098047,0.821714978,0.819322517,0.81605589,0.812056992,0.807443349,0.802304146,0.79823918,0.796824996
119.538918,0.795427529,0.796761297,0.800654267,0.805694281,0.810338183,0.81448491,0.818017492,0.820792214,0.82265516,0.823478076,0.823194131,0.821816933,0.819435226,0.81618453,0.812207095,0.807620852,0.802515318,0.798479148,0.797075383
119.769639,0.79568158,0.79700572,0.800871456,0.805878486,0.810494567,0.814618721,0.818133828,0.820895968,0.822751031,0.823570611,0.823287818,0.821916328,0.819545073,0.81630985,0.81235325,0.807793583,0.802720686,0.798712415,0.797318741
120.005786,0.795939388,0.797253788,0.801091974,0.806065624,0.810653533,0.814754814,0.818252201,0.821001577,0.822848638,0.823664831,0.823383208,0.822017513,0.819656864,0.816437334,0.812501852,0.807969103,0.802929238,0.79894919,0.797565722
120.291683,0.796248562,0.797551326,0.801356589,0.806290329,0.810844536,0.81491843,0.818394586,0.821128657,0.82296612,0.823778249,0.82349803,0.822139286,0.819791357,0.816590635,0.812680444,0.808179907,0.803179541,0.79923322,0.797861946
120.504433,0.79647659,0.797770801,0.801551864,0.806456255,0.81098566,0.815039387,0.818499898,0.821222684,0.823053066,0.823862195,0.823583013,0.822229397,0.819890849,0.816703992,0.81281243,0.808335602,0.803364287,0.79944276,0.798080447
120.757255,0.796745275,0.798029443,0.80178208,0.806651987,0.811152231,0.81518223,0.81862432,0.821333812,0.823155848,0.823961442,0.823683481,0.822335911,0.820008416,0.816837886,0.812968248,0.808519303,0.803582128,0.799689722,0.798337933
120.970976,0.796970542,0.798246317,0.801975197,0.806816269,0.811292117,0.815302251,0.818728911,0.821427259,0.823242296,0.824044925,0.823767988,0.822425488,0.82010726,0.816950411,0.813099133,0.80867352,0.803764895,0.799896828,0.798553833
121.224373,0.797235382,0.798501323,0.802202362,0.80700963,0.811456858,0.815443672,0.818852204,0.821537453,0.823344262,0.824143402,0.82386767,0.822531133,0.820223799,0.817083026,0.813253306,0.80885507,0.803979921,0.80014038,0.798807687
121.479796,0.797499966,0.798756118,0.80242944,0.807203036,0.811621738,0.815585292,0.818975729,0.821647897,0.823446481,0.824242135,0.823967607,0.822637029,0.820340579,0.817215856,0.813407645,0.809036705,0.804194904,0.800383763,0.799061326
121.689945,0.797715846,0.798964038,0.802614817,0.807361016,0.811756494,0.815701097,0.819076783,0.821738279,0.823530153,0.824322961,0.824049415,0.822723701,0.820436131,0.817324496,0.813533814,0.8091851,0.804370438,0.800582394,0.799268296
121.945917,0.79797668,0.799215287,0.802838915,0.807552103,0.81191958,0.81584132,0.819199197,0.821847802,0.823631566,0.824420933,0.824148576,0.82282874,0.820551898,0.817456069,0.813686539,0.809364629,0.804582671,0.800822449,0.799518392
122.182063,0.79821523,0.799445102,0.803043984,0.80772707,0.812068997,0.81596986,0.819311463,0.821948282,0.823724627,0.824510847,0.824239576,0.822925118,0.820658088,0.817576704,0.813826495,0.80952905,0.804776918,0.801042054,0.799747148
122.412486,0.798446124,0.799667571,0.803242577,0.807896608,0.812213857,0.816094542,0.819420407,0.822045821,0.823814984,0.824598156,0.824327938,0.823018686,0.820761152,0.817693743,0.813962212,0.8096884,0.804965062,0.801254666,0.799968585
122.647885,0.798680097,0.799893034,0.803443924,0.808068595,0.812360892,0.816221161,0.819531091,0.822144951,0.823906835,0.824686917,0.824417766,0.823113791,0.820865879,0.817812622,0.814099995,0.809850085,0.805155848,0.801470166,0.800192999
122.933532,0.798961469,0.800164212,0.803686206,0.808275677,0.81253804,0.816373797,0.819664582,0.822264551,0.824017681,0.824794044,0.824526177,0.823228551,0.820992209,0.81795596,0.814266035,0.810044808,0.805385464,0.801729398,0.800462909
123.147254,0.799170211,0.800365419,0.803866049,0.808429485,0.812669691,0.816487292,0.819763886,0.822353553,0.824100186,0.82487379,0.824606875,0.823313961,0.821086202,0.818062563,0.814389459,0.810189466,0.805555937,0.801921767,0.800663171
123.40065,0.799415709,0.800602086,0.804077673,0.808610575,0.812824779,0.81662106,0.819880979,0.822458533,0.824197525,0.824967882,0.824702088,0.823414715,0.82119705,0.818188233,0.814534886,0.810359819,0.805756567,0.802148068,0.800898721
123.6134,0.799620221,0.800799267,0.804254058,0.808761593,0.812954184,0.81673273,0.819978769,0.822546235,0.824278861,0.825046512,0.824781652,0.823498898,0.821289639,0.818293162,0.814656254,0.810501911,0.805923818,0.802336634,0.801094967
123.866222,0.799861318,0.80103175,0.804462106,0.808939822,0.813106988,0.816864657,0.820094348,0.822649925,0.824375045,0.825139505,0.824875747,0.823598437,0.82139909,0.818417151,0.814799598,0.810669639,0.806121124,0.80255899,0.801326345
124.122194,0.800103356,0.801265174,0.804671085,0.809118956,0.813260657,0.816997403,0.820210696,0.822754341,0.824471925,0.825233181,0.824970528,0.823698687,0.821509288,0.818541935,0.814943787,0.810838255,0.80631935,0.802782276,0.801558654
124.333341,0.800301429,0.801456222,0.804842195,0.809265711,0.813386619,0.817106267,0.820306153,0.822840037,0.824551452,0.825310085,0.825048338,0.823780972,0.821599713,0.818644289,0.815062001,0.810976421,0.806481683,0.80296505,0.801748786
124.588763,0.800539202,0.801685591,0.805047707,0.809442067,0.813538067,0.817237222,0.820421027,0.822943197,0.824647207,0.825402689,0.825142029,0.823880038,0.821708549,0.818767436,0.815204164,0.811142488,0.806676684,0.803184513,0.801977051
124.824162,0.800756539,0.801895274,0.805235659,0.809603448,0.813676734,0.817357186,0.820526306,0.823037772,0.824735013,0.825487614,0.825227948,0.82397087,0.821808311,0.81888027,0.815334357,0.811294485,0.806855056,0.803385167,0.802185721
125.054884,0.800967928,0.802099246,0.805418563,0.80976058,0.813811821,0.81747411,0.820628958,0.823130016,0.824820672,0.82557047,0.825311772,0.824059474,0.821905599,0.818990265,0.815461214,0.811442509,0.807028665,0.80358038,0.802388704
125.291031,0.801182622,0.802306431,0.805604422,0.809920337,0.813949238,0.817593107,0.820733474,0.823223966,0.824907933,0.825654884,0.825397168,0.824149726,0.82200467,0.819102232,0.815590285,0.811593037,0.807205108,0.803778694,0.802594883
125.521453,0.801390523,0.802507088,0.805784494,0.810075204,0.814082518,0.817708577,0.820834932,0.823315195,0.824992685,0.825736877,0.825480114,0.824237374,0.822100857,0.8192109,0.815715495,0.811738984,0.807376085,0.803970783,0.80279456
125.789678,0.801630565,0.802738796,0.805992518,0.810254215,0.814236661,0.817842191,0.820952384,0.823420841,0.825090852,0.825831858,0.825576194,0.824338885,0.822212224,0.819336668,0.815860338,0.81190772,0.807573638,0.804192628,0.803025134
126.042499,0.801854906,0.802955378,0.806187047,0.810421713,0.814380976,0.817967351,0.821062455,0.823519882,0.825182902,0.825920929,0.825666293,0.824434061,0.822316611,0.819454504,0.815995974,0.812065637,0.807758409,0.80440002,0.803240652
126.256221,0.802043144,0.803137129,0.806350355,0.810562402,0.814502255,0.818072582,0.821155035,0.82360321,0.825260365,0.825995892,0.825742119,0.824514147,0.822404424,0.819553594,0.816109983,0.812198305,0.80791355,0.804574081,0.803421509
126.509618,0.802264634,0.803351013,0.806542609,0.810728118,0.814645181,0.818196654,0.821264236,0.82370153,0.825351782,0.826084367,0.825831609,0.82460865,0.822508018,0.819670449,0.816244368,0.812354603,0.808096219,0.804778941,0.803634336
126.722368,0.802449232,0.803529293,0.80670292,0.810866373,0.814764484,0.818300267,0.821355465,0.823783693,0.825428192,0.826158324,0.825906412,0.824687633,0.822594575,0.819768051,0.816356562,0.812485025,0.808248563,0.804949721,0.803811733
126.97519,0.802666953,0.80373959,0.806892094,0.811029606,0.814905413,0.818422719,0.821463325,0.823880864,0.825518579,0.826245816,0.825994903,0.824781053,0.822696928,0.819883421,0.816489121,0.81263904,0.808428364,0.805151196,0.804020986
127.231161,0.802885634,0.803950843,0.807082205,0.811193742,0.815047198,0.818545977,0.821571941,0.823978748,0.825609647,0.826333977,0.826084067,0.824875169,0.822800015,0.819999573,0.816622513,0.812793937,0.808609088,0.805353614,0.804231186
127.442308,0.803064677,0.804123824,0.807237936,0.811328265,0.815163463,0.818647095,0.821661082,0.824059107,0.825684426,0.826406375,0.826157286,0.824952444,0.822884632,0.82009488,0.816731917,0.812920914,0.808757153,0.805519383,0.804403303
127.697731,0.803279702,0.804331596,0.807425057,0.811489987,0.815303304,0.818768774,0.82176839,0.824155871,0.825774489,0.826493577,0.826245475,0.825045503,0.822986507,0.820209585,0.816863532,0.813073591,0.808935091,0.805718516,0.804610035
127.93313,0.803476342,0.804521627,0.807596268,0.81163804,0.815431394,0.818880282,0.821866768,0.824244611,0.8258571,0.826573572,0.826326372,0.825130855,0.82307992,0.820314721,0.81698411,0.813213392,0.809097928,0.80590067,0.804799112
128.163852,0.803667687,0.804706564,0.807762952,0.811782252,0.815556222,0.818988998,0.82196272,0.824331188,0.825937714,0.826651639,0.826405318,0.825214136,0.823171043,0.820417245,0.81710164,0.813349591,0.809256485,0.806077963,0.804983119
128.432498,0.803888762,0.804920263,0.807955637,0.811949052,0.815700677,0.81911487,0.822073859,0.8244315,0.826031136,0.826742118,0.826496812,0.825310639,0.823276604,0.820535968,0.817237679,0.813507153,0.809439805,0.806282858,0.805195741
128.685895,0.804095606,0.805120233,0.808136017,0.812105289,0.815836061,0.819232895,0.822178115,0.824525631,0.826118821,0.826827048,0.826582693,0.825401206,0.823375645,0.820647313,0.8173652,0.813654769,0.80961145,0.806474615,0.8053947
128.898645,0.804268049,0.805286965,0.808286471,0.812235671,0.815949094,0.81933148,0.82226523,0.824604308,0.826192124,0.826898056,0.826654492,0.825476913,0.823458414,0.820740334,0.81747169,0.813777978,0.809754639,0.806634519,0.805560587
129.151467,0.804471499,0.805483701,0.808464065,0.812389651,0.816082651,0.819448016,0.822368248,0.824697376,0.826278852,0.826982073,0.826739444,0.825566476,0.823556307,0.820850312,0.817597538,0.813923514,0.809923686,0.806823222,0.805756325
129.365189,0.804642283,0.80564887,0.808613217,0.812519035,0.816194928,0.819546027,0.822454922,0.8247757,0.826351855,0.827052801,0.826810957,0.825641859,0.82363868,0.820942824,0.817703355,0.814045825,0.810065681,0.806981666,0.805920653
129.618585,0.804843326,0.805843325,0.808788881,0.812671493,0.816327293,0.819661626,0.822557187,0.824868141,0.826438031,0.827136298,0.826895378,0.825730837,0.823735886,0.821051955,0.817828127,0.814189975,0.810232942,0.807168227,0.806114117
129.874008,0.805044445,0.806037878,0.808964702,0.812824171,0.816459918,0.819777504,0.822659741,0.824960872,0.826524496,0.827220083,0.826980087,0.825820105,0.823833381,0.821161371,0.817953168,0.814334361,0.810400382,0.807354908,0.806307677
130.084157,0.805208748,0.806196837,0.809108408,0.812949024,0.816568423,0.819872351,0.822743713,0.825036822,0.826595329,0.827288725,0.827049485,0.825893226,0.823913222,0.821250943,0.818055489,0.814452454,0.810537258,0.807507453,0.806465823
130.340129,0.805407507,0.806389153,0.809282332,0.813100203,0.816699871,0.819987301,0.82284552,0.82512893,0.826681245,0.827371992,0.827133665,0.825981912,0.824010035,0.821359519,0.818179466,0.814595474,0.810702942,0.807692032,0.806657153
130.576276,0.805589523,0.806565291,0.809441687,0.813238791,0.81682043,0.820092777,0.822938972,0.825213505,0.82676015,0.82744847,0.827210981,0.826063353,0.824098916,0.821459164,0.818293195,0.814726607,0.810854772,0.807861106,0.806832388
130.806698,0.805765913,0.806736004,0.809596188,0.813373223,0.816937428,0.820195181,0.823029736,0.82529567,0.826836821,0.827522789,0.82728611,0.826142482,0.824185252,0.821555923,0.818403586,0.814853829,0.811001999,0.808024992,0.807002223
131.042097,0.805944872,0.806909225,0.809753014,0.813509744,0.817056301,0.82029927,0.823122026,0.82537924,0.826914818,0.827598399,0.827362544,0.826222971,0.824273052,0.821654291,0.818515765,0.814983052,0.811151465,0.808191305,0.807174551
131.327744,0.806160379,0.807117846,0.809941966,0.81367432,0.817199676,0.820424873,0.823233436,0.825480155,0.827009023,0.82768973,0.827454865,0.826320178,0.824379059,0.821773012,0.818651093,0.81513886,0.811331579,0.808391636,0.807382097
131.541466,0.806320461,0.807272834,0.810082392,0.813796693,0.817306337,0.820518354,0.823316386,0.825555313,0.827079197,0.827757769,0.827523641,0.826392581,0.824457997,0.821861387,0.818751788,0.815254736,0.81146546,0.808540483,0.807536284
131.794863,0.80650896,0.807455355,0.810247824,0.813940927,0.81743211,0.820628633,0.823414276,0.825644032,0.827162049,0.827838106,0.827604845,0.826478058,0.824551166,0.82196566,0.818870546,0.815391335,0.811623204,0.808715794,0.807717861
132.007613,0.806666174,0.807607601,0.810385862,0.814061334,0.817537153,0.820720773,0.823496094,0.825718205,0.827231328,0.827905288,0.82767275,0.826549527,0.824629048,0.822052795,0.818969748,0.815505388,0.811754847,0.808862042,0.807869318
132.260434,0.806851734,0.807787317,0.810548865,0.814203584,0.817661309,0.820829723,0.823592874,0.825805966,0.827313315,0.827984798,0.827753114,0.826634097,0.824721185,0.822155846,0.819087021,0.815640154,0.81191032,0.8090347,0.808048102
132.516406,0.807038256,0.807967987,0.810712793,0.814346715,0.817786295,0.820939451,0.82369038,0.825894413,0.827395958,0.828064952,0.827834126,0.826719336,0.824814028,0.822259649,0.8192051,0.815775781,0.812066703,0.809208297,0.808227833
132.727553,0.807191079,0.808116032,0.810847167,0.814464097,0.817888842,0.821029516,0.823770443,0.825967056,0.827463846,0.828130801,0.827900679,0.826789351,0.824890272,0.822344866,0.819301997,0.815887027,0.81219491,0.809350564,0.808375109
132.982975,0.807374743,0.808293974,0.811008731,0.814605295,0.81801225,0.821137947,0.823866864,0.826054565,0.827545643,0.828210147,0.82798087,0.826873704,0.824982106,0.822447476,0.819418627,0.816020867,0.812349082,0.80952158,0.808552125
133.218375,0.807542829,0.808456843,0.811156662,0.814734642,0.818125354,0.821237367,0.823955304,0.826134854,0.827620705,0.828282966,0.828054461,0.826951104,0.825066351,0.822541575,0.819525537,0.816143496,0.812490267,0.809678129,0.808714144
133.449096,0.807706504,0.808615454,0.811300775,0.814860709,0.818235637,0.821334346,0.824041603,0.82621322,0.827693981,0.828354057,0.828126307,0.827026658,0.825148567,0.822633377,0.819629799,0.816263034,0.812627827,0.809830604,0.808871928
133.685243,0.807872928,0.808776748,0.811447374,0.81498901,0.818347925,0.821433127,0.824129536,0.82629309,0.827768678,0.828426533,0.828199548,0.82710367,0.825232351,0.822726901,0.819735975,0.816384712,0.812767782,0.809985676,0.809032379
133.97114,0.808072952,0.80897063,0.811623659,0.815143369,0.818483085,0.821552082,0.824235467,0.826389338,0.827858708,0.828513894,0.828287829,0.827196482,0.825333299,0.822839545,0.819863801,0.816531129,0.812936104,0.810172103,0.809225247
134.18389,0.808220783,0.809113938,0.811754006,0.815257559,0.818583117,0.821640159,0.824313929,0.826460646,0.827925424,0.828578636,0.828353252,0.827265252,0.82540808,0.822922963,0.819958423,0.816639463,0.813060582,0.810309918,0.809367805
134.436712,0.808395316,0.80928315,0.811907965,0.815392495,0.818701376,0.821744324,0.824406754,0.826545032,0.828004387,0.82865527,0.828430689,0.827346642,0.825496562,0.823021634,0.820070304,0.816767501,0.81320763,0.810472663,0.80953613
134.650433,0.808541925,0.809425305,0.812037348,0.815505942,0.818800844,0.821831972,0.824484886,0.826616078,0.828070879,0.828719806,0.828495899,0.827415172,0.825571048,0.823104671,0.820164424,0.816875166,0.813331223,0.8106094,0.80967754
134.90383,0.808714627,0.809592778,0.812189824,0.815639699,0.81891817,0.821935396,0.824577112,0.826699963,0.828149401,0.828796023,0.82857291,0.827496093,0.825658983,0.82320267,0.820275459,0.817002126,0.813476898,0.81077051,0.809844133
135.159253,0.80888752,0.809760455,0.812342541,0.815773731,0.81903579,0.822039123,0.824669642,0.826784147,0.828228218,0.828872532,0.828650215,0.827577312,0.825747219,0.823300972,0.820386794,0.817129369,0.813622823,0.810931836,0.81001093
135.369402,0.809028859,0.809897545,0.812467441,0.815883398,0.81913207,0.822124064,0.824745438,0.826853125,0.828292808,0.828935236,0.82871357,0.827643866,0.825819507,0.823381483,0.820477943,0.817233498,0.813742186,0.811063748,0.810147299
135.625374,0.80919995,0.81006351,0.812618696,0.816016263,0.819248765,0.822227054,0.824837371,0.826936808,0.828371183,0.829011328,0.828790448,0.827724616,0.825907196,0.823479117,0.820588438,0.817359674,0.813886755,0.811223464,0.810312391
135.86152,0.80935674,0.810215619,0.81275737,0.816138134,0.819355851,0.822321602,0.824921797,0.827013679,0.82844319,0.829081243,0.828861085,0.8277988,0.825987736,0.823568762,0.820689852,0.817475429,0.81401932,0.811369862,0.8104637
136.091943,0.80950878,0.810363137,0.812891901,0.816256414,0.819459825,0.822413437,0.825003827,0.827088388,0.828513183,0.829149207,0.828929748,0.827870904,0.826066,0.823655848,0.820788335,0.817587792,0.814147942,0.811511858,0.81061044
136.327342,0.809663138,0.810512918,0.813028539,0.816376599,0.819565518,0.822506825,0.825087271,0.827164403,0.828584413,0.829218377,0.828999629,0.827944275,0.826145623,0.82374442,0.820888461,0.817701982,0.814278596,0.811656048,0.810759432
136.612989,0.809849151,0.810693438,0.813193277,0.81652157,0.819693066,0.822619571,0.825188048,0.827256234,0.828670479,0.829301961,0.829084068,0.828032922,0.826241799,0.82385137,0.821009314,0.817839745,0.814436144,0.811829851,0.810938999
136.826711,0.80998742,0.810827638,0.813315786,0.816629427,0.819788002,0.822703523,0.825263113,0.827324654,0.828734614,0.829364252,0.829146995,0.828098975,0.826313446,0.823931019,0.821099282,0.817942257,0.814553323,0.811959074,0.811072491
137.080107,0.81015034,0.810985779,0.813460196,0.816756621,0.819900004,0.822802604,0.825351734,0.82740545,0.828810363,0.829437828,0.829221319,0.828176982,0.826398042,0.824025034,0.821205439,0.818063166,0.814691468,0.812111366,0.811229797
137.292857,0.810286304,0.81111777,0.813580762,0.816862858,0.819993589,0.822885423,0.825425833,0.827473022,0.828873725,0.829499376,0.829283493,0.828242229,0.826468785,0.824103631,0.821294156,0.818164169,0.81480682,0.812238489,0.81136109
137.545679,0.810446885,0.811273673,0.813723216,0.816988435,0.820104257,0.822983395,0.825513517,0.827553004,0.828948735,0.829572244,0.829357099,0.828319464,0.826552508,0.824196622,0.821399081,0.818283578,0.814943133,0.81238866,0.81151617
137.801651,0.810608408,0.811430509,0.813866569,0.817114861,0.82021572,0.82308211,0.825601897,0.82763364,0.829024373,0.829645728,0.829431326,0.82839734,0.826636906,0.824290333,0.82150478,0.818403815,0.815080324,0.812539746,0.811672176
138.012798,0.810740832,0.811559103,0.813984145,0.817218597,0.820307216,0.823163172,0.825674494,0.827699893,0.829086529,0.829706119,0.829492325,0.82846133,0.826706241,0.824367297,0.821591557,0.818502487,0.815192862,0.812663639,0.811800089
138.26822,0.810900079,0.811713758,0.814125591,0.817343445,0.820417376,0.823260804,0.825761957,0.827779733,0.829161443,0.82977891,0.829565848,0.828538449,0.826789784,0.824460006,0.821696052,0.818621259,0.815328266,0.812812658,0.811953927
138.503619,0.811045912,0.811855403,0.81425518,0.817457877,0.820518387,0.823350361,0.825842213,0.827853012,0.829230213,0.829845737,0.829633345,0.828609238,0.826866453,0.824545061,0.821791884,0.818730138,0.815452336,0.812949156,0.812094822
138.734341,0.811188005,0.811993428,0.814381494,0.817569462,0.820616924,0.823437755,0.825920555,0.827924561,0.82929737,0.829911,0.82969926,0.828678361,0.826941302,0.824628074,0.821885383,0.818836326,0.815573286,0.813082179,0.812232115
138.970488,0.811332573,0.812133871,0.814510061,0.817683083,0.820717297,0.823526811,0.826000411,0.827997509,0.829365852,0.829977555,0.829766479,0.828748842,0.827017607,0.824712677,0.821980639,0.818944466,0.815696409,0.813217549,0.812371814
139.20091,0.811472811,0.812270121,0.814634825,0.817793388,0.82081478,0.823613332,0.826078017,0.828068419,0.82943243,0.830042265,0.829831833,0.828817359,0.82709177,0.824794882,0.822073165,0.819049466,0.815815907,0.81334889,0.812507342
139.469135,0.81163503,0.812427743,0.814779206,0.817921091,0.820927684,0.823713578,0.826167962,0.828150625,0.829509628,0.830117301,0.829907615,0.828896799,0.827177737,0.824890144,0.822180347,0.819171047,0.815954213,0.81350085,0.812664129
139.721956,0.811786931,0.812575356,0.814914463,0.818040778,0.821033546,0.823807608,0.82625236,0.82822778,0.829582095,0.830187746,0.829978756,0.828971366,0.827258412,0.824979512,0.82228086,0.819285015,0.816083797,0.813643179,0.81281096
139.935678,0.811914604,0.812699437,0.81502819,0.818141453,0.821122625,0.823886759,0.826323423,0.828292761,0.829643137,0.830247087,0.830038684,0.829034171,0.827326349,0.82505475,0.822365452,0.819380893,0.816192768,0.813762829,0.812934382
